image_name,car_x_norm,car_y_norm,car_w_norm,car_h_norm,road_x_norm,road_y_norm,road_w_norm,road_h_norm
frame_120.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.09375,0.0,0.7604166666666666,0.875
frame_121.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.09375,0.0,0.7604166666666666,0.875
frame_122.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.09375,0.0,0.7604166666666666,0.875
frame_123.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_124.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_125.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_126.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_127.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_128.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_129.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_130.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_131.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_132.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_133.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_134.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.07291666666666667,0.0,0.7916666666666666,0.875
frame_135.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.07291666666666667,0.0,0.7916666666666666,0.875
frame_136.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.07291666666666667,0.0,0.7916666666666666,0.875
frame_137.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_138.png,0.6145833333333334,0.78125,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.78125,0.875
frame_139.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_140.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_141.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.78125,0.875
frame_142.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_143.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.07291666666666667,0.0,0.78125,0.875
frame_144.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_145.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7708333333333334,0.875
frame_146.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.7604166666666666,0.875
frame_147.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.09375,0.0,0.7395833333333334,0.875
frame_148.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.09375,0.0,0.7395833333333334,0.875
frame_149.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.0,0.71875,0.875
frame_150.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.0,0.7083333333333334,0.875
frame_151.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.10416666666666667,0.0,0.7083333333333334,0.875
frame_152.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.11458333333333333,0.0,0.6875,0.875
frame_153.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.125,0.0,0.65625,0.875
frame_154.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.13541666666666666,0.0,0.6354166666666666,0.875
frame_155.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.13541666666666666,0.0,0.625,0.875
frame_156.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.14583333333333334,0.0,0.6041666666666666,0.875
frame_157.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.15625,0.0,0.5833333333333334,0.875
frame_158.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.16666666666666666,0.0,0.5625,0.875
frame_159.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.1875,0.0,0.53125,0.875
frame_160.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.19791666666666666,0.0,0.5104166666666666,0.875
frame_161.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.19791666666666666,0.0,0.5104166666666666,0.875
frame_162.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.20833333333333334,0.0,0.4895833333333333,0.875
frame_163.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.21875,0.0,0.46875,0.875
frame_164.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.22916666666666666,0.0,0.4479166666666667,0.875
frame_165.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.23958333333333334,0.0,0.4375,0.875
frame_166.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.25,0.0,0.4166666666666667,0.875
frame_167.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.2604166666666667,0.0,0.40625,0.875
frame_168.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.2708333333333333,0.0,0.3854166666666667,0.875
frame_169.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.28125,0.0,0.375,0.875
frame_170.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.2916666666666667,0.0,0.3541666666666667,0.875
frame_171.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3020833333333333,0.0,0.34375,0.875
frame_172.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3020833333333333,0.0,0.3333333333333333,0.875
frame_173.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3125,0.0,0.3229166666666667,0.875
frame_174.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3229166666666667,0.0,0.3125,0.875
frame_175.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3229166666666667,0.0,0.3020833333333333,0.875
frame_176.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3333333333333333,0.0,0.2916666666666667,0.875
frame_177.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3333333333333333,0.0,0.2916666666666667,0.875
frame_178.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.34375,0.0,0.28125,0.875
frame_179.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3541666666666667,0.0,0.2708333333333333,0.875
frame_180.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3541666666666667,0.0,0.2604166666666667,0.875
frame_181.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3541666666666667,0.0,0.2604166666666667,0.875
frame_182.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3541666666666667,0.0,0.2604166666666667,0.875
frame_183.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3645833333333333,0.0,0.25,0.875
frame_184.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3645833333333333,0.0,0.25,0.875
frame_185.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3645833333333333,0.0,0.25,0.875
frame_186.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.375,0.0,0.23958333333333334,0.875
frame_187.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.375,0.0,0.22916666666666666,0.875
frame_188.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.375,0.0,0.22916666666666666,0.875
frame_189.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.375,0.0,0.22916666666666666,0.875
frame_190.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_191.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_192.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_193.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_194.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_195.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_196.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_197.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_198.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_199.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_200.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_201.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_202.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_203.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_204.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_205.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_206.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_207.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_208.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_209.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_210.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_211.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_212.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_213.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_214.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_215.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_216.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_217.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_218.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_219.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_220.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
frame_221.png,0.4791666666666667,0.6979166666666666,0.041666666666666664,0.10416666666666667,0.3854166666666667,0.0,0.21875,0.875
